ID,GPA,SAT,Status
240444,4.0,1460.0,1
240444,3.7,1350.0,1
240444,3.9,1370.0,1
240444,4.0,1550.0,1
240444,3.8,1370.0,1
240444,3.8,1500.0,1
240444,3.8,1400.0,1
240444,3.4,1270.0,1
240444,4.0,1400.0,1
240444,3.96,1490.0,1
240444,3.8,1340.0,1
240444,3.5,1440.0,0.5
240444,3.7,1160.0,1
240444,4.0,1250.0,1
240444,3.8,1340.0,1
240444,3.75,1450.0,1
240444,3.5,1140.0,0.5
240444,3.95,1340.0,1
240444,3.8,1500.0,1
240444,3.75,1430.0,0
240444,4.0,1540.0,1
240444,3.9,1310.0,1
240444,3.93,1460.0,1
240444,4.0,1470.0,1
240444,3.83,1400.0,1
240444,3.5,1410.0,1
240444,4.0,1580.0,1
240444,3.9,1360.0,0.5
240444,3.8,1500.0,1
240444,3.9,1310.0,1
240444,3.85,1350.0,1
240444,3.8,1520.0,1
240444,3.9,1280.0,1
240444,4.0,1300.0,1
240444,4.0,1500.0,1
240444,3.4,1310.0,0.5
240444,3.92,1460.0,1
240444,3.82,1400.0,1
240444,3.95,1430.0,1
240444,3.71,1500.0,1
240444,3.8,1390.0,1
240444,3.77,1500.0,1
240444,3.61,1400.0,1
240444,3.7,1320.0,1
240444,3.7,1110.0,1
240444,3.83,1500.0,1
240444,3.7,1510.0,1
240444,3.9,1290.0,1
240444,3.9,1550.0,0.5
240444,3.82,1550.0,1
240444,4.0,1450.0,1
240444,4.0,1330.0,1
240444,3.5,1350.0,0
240444,3.8,1510.0,1
240444,4.0,1400.0,1
240444,4.0,1280.0,0
240444,4.0,1240.0,0.5
240444,3.9,1280.0,1
240444,3.9,1370.0,1
240444,3.86,1420.0,1
240444,4.0,1450.0,1
240444,3.8,1490.0,0.5
240444,3.7,1450.0,1
240444,3.5,1370.0,1
240444,3.9,1440.0,1
240444,4.0,1470.0,1
240444,3.67,1540.0,1
240444,3.9,1350.0,0
240444,3.8,1330.0,1
240444,3.95,1500.0,1
240444,3.7,1430.0,0.5
240444,3.5,980.0,1
240444,3.97,1470.0,1
240444,3.7,1340.0,1
240444,3.5,1350.0,1
240444,3.89,1400.0,1
240444,3.88,1480.0,1
240444,3.9,1370.0,0.5
240444,4.0,1430.0,1
240444,4.0,1425.0,1
240444,4.0,1440.0,1
240444,3.77,1240.0,1
240444,3.8,1470.0,1
240444,4.0,1500.0,1
240444,3.95,1390.0,1
240444,3.8,1400.0,1
240444,3.8,1370.0,1
240444,4.0,1500.0,0
240444,3.93,1300.0,1
240444,3.8,1600.0,1
240444,3.8,1500.0,1
240444,3.7,1480.0,1
240444,3.9,1460.0,1
240444,3.54,1320.0,0.5
240444,3.98,1530.0,1
240444,3.7,1460.0,1
240444,3.96,1530.0,1
240444,3.45,1460.0,1
240444,4.0,1420.0,1
240444,3.98,1370.0,1
240444,3.9,1530.0,1
240444,3.7,1180.0,0
240444,3.6,1390.0,0
240444,3.6,1320.0,1
240444,3.92,1500.0,1
240444,4.0,1500.0,1
240444,3.6,1350.0,1
240444,3.9,1410.0,0
240444,3.4,1040.0,0
240444,3.7,1350.0,1
240444,3.7,1400.0,1
240444,3.89,1490.0,1
240444,3.58,1450.0,1
240444,3.9,1370.0,1
240444,3.57,1500.0,0.5
240444,3.96,1270.0,0.5
240444,3.9,1590.0,1
240444,3.75,1390.0,1
240444,3.6,1310.0,1
240444,4.0,1470.0,1
240444,3.85,1460.0,1
240444,3.61,1080.0,0.5
240444,3.8,1280.0,1
240444,4.0,1550.0,1
240444,3.9,1460.0,1
240444,3.79,1330.0,1
240444,3.9,1250.0,1
240444,3.78,1410.0,1
240444,3.95,1460.0,1
240444,3.9,1530.0,1
240444,3.9,1370.0,1
240444,3.8,1510.0,1
240444,3.9,1420.0,1
240444,3.66,1330.0,1
240444,3.98,1580.0,1
240444,3.75,1310.0,1
240444,3.85,1480.0,0.5
240444,3.8,1520.0,1
240444,3.9,1560.0,1
240444,4.0,1540.0,1
240444,3.95,1400.0,1
240444,3.92,1570.0,1
240444,3.68,1520.0,1
240444,3.95,1430.0,1
240444,3.926,1460.0,1
240444,3.8,1540.0,1
240444,4.0,1430.0,1
240444,4.0,1440.0,1
240444,3.8,1500.0,1
240444,4.0,1430.0,1
240444,3.96,1370.0,1
240444,3.959,1500.0,1
240444,3.7,1490.0,1
240444,3.8,1250.0,0.5
240444,4.0,1470.0,1
240444,4.0,1430.0,1
240444,3.8,1300.0,1
240444,3.87,1460.0,1
240444,3.9,1510.0,1
240444,3.8,1560.0,1
240444,3.98,1500.0,1
240444,3.7,1310.0,0.5
240444,3.62,1470.0,1
240444,4.0,1500.0,1
240444,4.0,1420.0,1
240444,3.57,1510.0,1
240444,3.85,1540.0,1
240444,3.81,1510.0,0.5
240444,3.4,1320.0,0.5
240444,2.6,1080.0,1
240444,3.9,1500.0,1
240444,3.89,1280.0,1
240444,3.77,1470.0,1
240444,3.9,1400.0,1
240444,3.6,1460.0,1
240444,3.9,1460.0,1
240444,4.0,1460.0,1
240444,3.995,1500.0,1
240444,4.0,1460.0,0.5
240444,3.9,1520.0,0.5
240444,3.8,1540.0,1
240444,3.8,1500.0,1
240444,4.0,1570.0,1
240444,3.99,1500.0,1
240444,3.8,1460.0,1
240444,4.0,1540.0,0.5
240444,3.99,1370.0,1
240444,4.0,1540.0,1
240444,3.875,1500.0,1
240444,3.2,1150.0,1
240444,3.6,1340.0,0
240444,3.9,1550.0,1
240444,3.1,1450.0,1
240444,3.88,1500.0,1
240444,3.9,1310.0,1
240444,3.96,1370.0,1
240444,3.06,1440.0,0
240444,3.67,1340.0,1
240444,3.96,1330.0,1
240444,3.9,1450.0,1
240444,3.8,1180.0,1
240444,3.95,1430.0,1
240444,3.9,1560.0,1
240444,4.0,1560.0,1
240444,4.0,1550.0,1
240444,3.5,1450.0,1
240444,4.0,1490.0,0.5
240444,3.9,1570.0,1
240444,3.9,1450.0,1
240444,3.8,1500.0,1
240444,4.0,1310.0,1
240444,3.95,1540.0,1
240444,4.0,1460.0,1
240444,3.77,1480.0,1
240444,3.9,1540.0,1
240444,3.9,1400.0,1
240444,3.87,1520.0,0.5
240444,3.6,1310.0,0.5
240444,3.6,1440.0,0.5
240444,4.0,1130.0,1
240444,3.93,1460.0,1
240444,4.0,1460.0,1
240444,4.0,1400.0,1
240444,4.0,1430.0,1
240444,4.0,1300.0,1
240444,3.8,1500.0,1
240444,4.0,1380.0,1
240444,4.0,1200.0,1
240444,3.7,1410.0,1
240444,4.0,1370.0,1
240444,3.96,1300.0,1
240444,4.0,1460.0,1
240444,3.5,1560.0,0.5
240444,3.8,1360.0,1
240444,3.87,1430.0,1
227757,4.0,1560.0,1
227757,3.85,1490.0,0
227757,4.0,1430.0,0
227757,3.9,1340.0,1
227757,4.0,1380.0,0
227757,3.97,1590.0,0
227757,4.0,1540.0,1
227757,4.0,1500.0,1
227757,3.92,1500.0,0
227757,3.89,1470.0,0
227757,4.0,1460.0,0
227757,4.0,1560.0,0.5
227757,3.97,1380.0,0
227757,3.88,1500.0,0
227757,3.98,1430.0,0.5
227757,3.9,1520.0,1
227757,4.0,1580.0,0.5
227757,4.0,1520.0,0.5
227757,4.0,1590.0,0.5
227757,3.62,1470.0,0
227757,3.9,1510.0,0.5
227757,3.9,1470.0,0
227757,3.65,1560.0,0
227757,4.0,1490.0,1
227757,3.9,1530.0,0
227757,4.0,1580.0,1
227757,4.0,1500.0,0.5
227757,4.0,1520.0,0.5
227757,4.0,1600.0,1
227757,3.98,1560.0,1
227757,4.0,1550.0,0.5
227757,3.97,1440.0,0
227757,4.0,1470.0,1
227757,3.86,1250.0,0
227757,4.0,1500.0,0
227757,4.0,1510.0,0
227757,3.9,1520.0,0
227757,3.8,1330.0,0
227757,3.7,1510.0,1
227757,4.0,1520.0,1
227757,3.9,1500.0,1
227757,4.0,1550.0,0.5
227757,3.3,1180.0,0
227757,3.96,1490.0,1
227757,4.0,1510.0,0.5
227757,4.0,1520.0,0
227757,3.82,1550.0,0
227757,3.9,1280.0,0
227757,3.75,1430.0,0.5
227757,3.9,1510.0,1
227757,3.7,1500.0,0.5
227757,4.0,1540.0,1
227757,4.0,1360.0,0
227757,4.0,1420.0,1
227757,4.0,1540.0,0
227757,3.88,1580.0,0
227757,4.0,1500.0,0.5
227757,4.0,1550.0,0.5
227757,4.0,1450.0,0
227757,4.0,1370.0,0
227757,4.0,1570.0,1
227757,4.0,1430.0,0.5
227757,3.98,1490.0,0.5
227757,3.8,1430.0,0
227757,3.5,1370.0,0
227757,4.0,1540.0,0.5
227757,3.8,1540.0,0
227757,3.9,1510.0,1
227757,3.972,1560.0,1
227757,4.0,1460.0,0.5
227757,3.89,1490.0,0
227757,3.85,1540.0,0
227757,4.0,1510.0,1
139658,3.9,1440.0,1
139658,4.0,1400.0,0
139658,3.88888889,1540.0,0
139658,4.0,1510.0,1
139658,3.9,1300.0,0
139658,3.81,1510.0,0
139658,3.64,1470.0,1
139658,3.9,1510.0,1
139658,3.72,1530.0,1
139658,4.0,1500.0,0.5
139658,4.0,1500.0,1
139658,4.0,1390.0,1
139658,4.0,1420.0,1
139658,3.7,1500.0,0
139658,4.0,1580.0,0.5
139658,3.8,1430.0,0
139658,3.9,1500.0,1
139658,3.5,1280.0,1
139658,3.972,1560.0,1
139658,3.8,1430.0,0
139658,4.0,1400.0,1
139658,3.8,1380.0,1
139658,3.3,1460.0,1
139658,4.0,1500.0,1
139658,3.85,1280.0,0.5
139658,4.0,1520.0,0
139658,3.8,1520.0,1
139658,3.82,1570.0,1
139658,3.83,1430.0,0.5
139658,3.57,1430.0,0
139658,3.9,1400.0,1
139658,3.8,1540.0,1
139658,3.45,1450.0,1
139658,3.92,1430.0,1
139658,3.9,1460.0,1
139658,4.0,1550.0,1
139658,3.9,1390.0,1
139658,3.79,1400.0,1
139658,4.0,1500.0,1
139658,4.0,1460.0,0.5
139658,2.95,1210.0,1
139658,3.9,1490.0,1
139658,4.0,1520.0,1
139658,3.91,1590.0,0
139658,3.91,1510.0,0.5
139658,4.0,1500.0,0.5
139658,4.0,1570.0,1
139658,3.8,1330.0,1
139658,4.0,1450.0,0.5
139658,4.0,1550.0,1
139658,3.82,1440.0,1
139658,3.7,1400.0,1
139658,4.0,1590.0,1
139658,4.0,1510.0,0.5
139658,3.97,1590.0,1
139658,4.0,1540.0,1
139658,3.9,1470.0,1
139658,3.95,1460.0,0.5
139658,3.98,1550.0,1
139658,3.9,1460.0,0
139658,4.0,1460.0,0
139658,3.9,1400.0,0
139658,3.65,1530.0,0.5
139658,4.0,1500.0,0.5
139658,3.98,1560.0,1
139658,3.8,1340.0,1
139658,4.0,1560.0,1
139658,3.41,1410.0,0
139658,3.9,1190.0,1
139658,3.8,1500.0,1
139658,4.0,1360.0,1
139658,3.9,1560.0,1
139658,3.9,1440.0,0
139658,4.0,1500.0,0.5
139658,4.0,1550.0,1
139658,3.963,1500.0,0.5
139658,3.8,1540.0,1
139658,3.95,1520.0,0.5
139658,3.7,1500.0,0
139658,3.9,1460.0,1
139658,3.809,1540.0,1
139658,4.0,1560.0,1
139658,4.0,1470.0,1
139658,4.0,1380.0,0
139658,3.89,1490.0,1
139658,3.93,1300.0,1
139658,3.55,1400.0,1
139658,3.7,1430.0,0.5
195003,4.0,1500.0,1
195003,3.9,1370.0,1
195003,3.52,1350.0,1
195003,3.41,1510.0,1
195003,3.4,1430.0,1
195003,4.0,1480.0,1
195003,3.86,1590.0,1
195003,3.97,1500.0,1
195003,3.7,1370.0,1
195003,4.0,1300.0,1
195003,3.7,1310.0,1
195003,3.3,1500.0,1
195003,3.77,1500.0,1
195003,3.7,1510.0,1
195003,4.0,1400.0,1
195003,4.0,1490.0,1
195003,3.5,1390.0,1
195003,4.0,1540.0,1
195003,3.6,1470.0,1
195003,3.42,1180.0,1
195003,3.0,1360.0,1
195003,3.98,1410.0,1
195003,3.0,1500.0,1
195003,3.85,1310.0,1
195003,4.0,1380.0,1
195003,3.8,1570.0,1
195003,4.0,1290.0,1
195003,3.4,1240.0,1
195003,3.6,1350.0,1
195003,3.7,1370.0,1
195003,4.0,1440.0,1
195003,3.67,1340.0,1
195003,3.63,1370.0,1
195003,4.0,1450.0,1
195003,3.9,1330.0,1
195003,3.96,1410.0,1
195003,3.9,1400.0,1
195003,3.79,1520.0,1
195003,3.35,1160.0,1
195003,3.9,1530.0,1
195003,4.0,1430.0,1
195003,3.5,1450.0,1
195003,3.9,1420.0,1
195003,4.0,1400.0,1
195003,3.5,1350.0,1
195003,3.8,1440.0,1
195003,3.5,1220.0,1
195003,3.68,1520.0,1
195003,3.6,1530.0,1
195003,3.9,1310.0,1
195003,4.0,1380.0,1
195003,3.8,1310.0,1
195003,4.0,1460.0,1
195003,3.0,1250.0,0
195003,3.67,1540.0,1
195003,3.7,1400.0,1
195003,3.3,1430.0,1
195003,4.0,1340.0,1
195003,3.6,1340.0,1
195003,4.0,1430.0,1
195003,3.6,1530.0,1
195003,3.9,1460.0,1
195003,4.0,1310.0,1
195003,3.87,1410.0,1
195003,4.0,1480.0,1
195003,4.0,1490.0,1
195003,3.5,1220.0,0
195003,3.4,1410.0,1
195003,4.0,1540.0,1
195003,3.63,1450.0,1
195003,3.8,1490.0,1
195003,3.75,1310.0,1
195003,3.71,1450.0,1
195003,3.7,1320.0,1
195003,3.5,1500.0,1
195003,3.7,1260.0,1
195003,3.75,1350.0,1
195003,3.22,1340.0,1
195003,4.0,1340.0,1
195003,4.0,1430.0,1
195003,3.5,1290.0,1
195003,4.0,1330.0,1
195003,3.8,1210.0,1
195003,3.1,1380.0,1
195003,3.5,1380.0,1
195003,3.97,1500.0,1
195003,4.0,1300.0,1
195003,3.7,1080.0,1
195003,4.0,1500.0,1
195003,4.0,1540.0,1
195003,3.8,1460.0,1
195003,3.96,1225.0,1
195003,3.93,1460.0,1
445188,3.4,1280.0,1
445188,3.62,1570.0,1
445188,3.5,1160.0,1
445188,3.4,1250.0,1
445188,3.5,1500.0,1
445188,3.1,1210.0,1
445188,3.231,1420.0,1
445188,3.4,1460.0,1
445188,3.7,1290.0,1
445188,3.8,1460.0,1
445188,3.6,1390.0,1
445188,3.97,1380.0,1
445188,2.5,1250.0,1
445188,3.9,1380.0,1
445188,3.48,1190.0,1
445188,4.0,1360.0,1
445188,4.0,1420.0,1
445188,3.88,1430.0,1
445188,4.0,1290.0,1
445188,3.77,1470.0,1
445188,3.88,1310.0,1
445188,3.7,1180.0,1
445188,3.4,1460.0,1
445188,3.85,1490.0,1
445188,3.3,1150.0,1
445188,3.4,1430.0,1
445188,3.95,1350.0,1
445188,3.8,1470.0,1
445188,3.6,1026.0,1
445188,3.8,1430.0,1
445188,3.8,1270.0,1
445188,3.5,1330.0,1
445188,3.8,1510.0,1
445188,3.83,1430.0,1
445188,3.7,1410.0,1
445188,3.67,1540.0,1
445188,3.5,1190.0,1
445188,3.5,1350.0,1
445188,3.74,1370.0,1
445188,3.883,1480.0,1
445188,3.93,1340.0,1
445188,4.0,1200.0,1
445188,3.8,1290.0,1
445188,3.6,1440.0,1
445188,3.9,1340.0,1
445188,3.0,1280.0,1
445188,3.7,1310.0,1
445188,3.85,1480.0,1
445188,3.5,1290.0,1
168148,3.6,1370.0,1
168148,3.9,1140.0,0
168148,3.9,1550.0,0.5
168148,3.56,1310.0,0
168148,3.82,1530.0,0
168148,3.96,1540.0,1
168148,4.0,1370.0,0
168148,3.6,1440.0,0
168148,3.94,1430.0,1
168148,4.0,1510.0,0.5
168148,4.0,1480.0,0.5
168148,4.0,1350.0,0
168148,4.0,1540.0,0
168148,4.0,1450.0,1
168148,3.98,1560.0,0
168148,3.99,1580.0,1
168148,3.91,1510.0,0
168148,4.0,1490.0,1
168148,4.0,1540.0,1
168148,4.0,1500.0,1
168148,3.5,1530.0,0.5
168148,3.94,1500.0,0
168148,3.9,1500.0,0.5
168148,3.5,1370.0,1
168148,4.0,1500.0,0
168148,3.7,1430.0,0.5
168148,4.0,1500.0,0
168148,4.0,1500.0,1
168148,3.7,1490.0,0
168148,4.0,1420.0,1
168148,4.0,1510.0,1
168148,3.7,1510.0,0
168148,3.5,1340.0,1
168148,3.8,1460.0,0
168148,4.0,1500.0,1
168148,4.0,1430.0,0.5
168148,4.0,1400.0,1
168148,3.98,1500.0,1
168148,4.0,1400.0,0
168148,3.7,1500.0,0
168148,3.7,1430.0,0
168148,3.92,1400.0,1
168148,3.8,1500.0,0
168148,4.0,1400.0,0
168148,4.0,1540.0,1
168148,3.95,1460.0,0
168148,4.0,1390.0,1
168148,3.76,1440.0,0
168148,4.0,1500.0,1
168148,3.75,1430.0,1
168148,4.0,1540.0,0
168148,3.9,1490.0,0
168148,4.0,1550.0,1
168148,3.5,1310.0,1
168148,3.9,1180.0,0
168148,4.0,1500.0,0
168148,4.0,1520.0,1
168148,2.5,1250.0,0
234076,3.71,1590.0,1
234076,4.0,1530.0,1
234076,3.7,1180.0,0
234076,3.95,1400.0,0
234076,3.73,1470.0,1
234076,4.0,1520.0,0
234076,4.0,1460.0,0
234076,4.0,1600.0,1
234076,3.7,1500.0,0.5
234076,4.0,1380.0,0
234076,3.95,1560.0,1
234076,4.0,1460.0,0
234076,3.58,1460.0,0
234076,4.0,1370.0,1
234076,4.0,1540.0,0.5
234076,3.8,1350.0,0
234076,3.6,1390.0,0
234076,3.8,1170.0,0
234076,3.82,1580.0,1
234076,4.0,1360.0,0.5
234076,3.77,1470.0,0.5
234076,3.93,1380.0,0
234076,3.73,1420.0,0
234076,3.95,1460.0,0.5
234076,4.0,1520.0,1
234076,3.97,1590.0,1
234076,3.7,1550.0,1
234076,3.82,1530.0,0
234076,4.0,1540.0,1
234076,4.0,1550.0,1
234076,3.875,1330.0,0
234076,3.84,1450.0,0
234076,4.0,1500.0,1
234076,4.0,1470.0,1
234076,3.96,1350.0,0.5
234076,3.98,1430.0,1
234076,4.0,1550.0,1
234076,4.0,1450.0,0
234076,3.87,1540.0,1
234076,3.9,1430.0,0
234076,3.98,1530.0,1
234076,3.7,1540.0,1
234076,3.98,1410.0,0.5
234076,3.55,1390.0,0
234076,4.0,1460.0,1
234076,3.87,1520.0,0
234076,3.82,1410.0,1
234076,3.8,1460.0,0
234076,4.0,1410.0,1
234076,3.91,1320.0,1
234076,4.0,1550.0,0.5
234076,3.9,1310.0,0.5
234076,4.0,1370.0,1
234076,3.93,1300.0,1
234076,4.0,1440.0,1
234076,4.0,1500.0,0.5
234076,3.9,1560.0,0
234076,3.8,1460.0,0.5
234076,4.0,1390.0,0
234076,3.8,1430.0,0
234076,3.9,1360.0,0.5
234076,3.45,1460.0,0
234076,3.86,1560.0,0.5
234076,3.85,1010.0,1
234076,3.97,1500.0,0.5
234076,4.0,1430.0,0
234076,4.0,1520.0,1
234076,3.9,1200.0,1
234076,3.7,1450.0,1
234076,3.8,1520.0,1
234076,3.85,1300.0,0
234076,3.8,1540.0,1
234076,3.92,1540.0,0.5
234076,4.0,1570.0,1
234076,3.92,1540.0,0.5
234076,4.0,1430.0,1
234076,3.8,1400.0,1
234076,4.0,1530.0,0.5
234076,3.6,1420.0,0
234076,3.99,1460.0,0.5
234076,4.0,1460.0,1
234076,3.9,1290.0,0
234076,4.0,1520.0,1
234076,3.75,1460.0,0
234076,3.95,1540.0,1
234076,3.9,1500.0,0
234076,3.9,1550.0,0.5
234076,4.0,1570.0,1
234076,3.2,1260.0,0
234076,3.9,1540.0,0
234076,4.0,1390.0,0
234076,4.0,1510.0,1
234076,4.0,1220.0,0
234076,3.98,1560.0,1
234076,4.0,1460.0,1
234076,3.5,1340.0,1
234076,3.9,1440.0,0
234076,3.9,1520.0,1
234076,4.0,1440.0,0.5
234076,4.0,1540.0,1
234076,3.9,1560.0,1
234076,3.8,1450.0,0
234076,4.0,1590.0,1
234076,4.0,1430.0,0.5
234076,3.8,1490.0,1
234076,2.8,1100.0,0.5
234076,3.96,1270.0,0
234076,3.9,1370.0,1
234076,4.0,1530.0,1
234076,4.0,1410.0,0
234076,4.0,1430.0,0.5
234076,3.92,1560.0,1
234076,3.9,1250.0,0
234076,3.963,1500.0,0.5
234076,4.0,1550.0,1
234076,3.8,1340.0,0
234076,4.0,1460.0,0
234076,4.0,1310.0,0.5
234076,3.8,1110.0,0
234076,4.0,1560.0,1
234076,4.0,1540.0,0
234076,4.0,1600.0,1
234076,4.0,1460.0,1
234076,4.0,1500.0,1
234076,3.7,1400.0,0
234076,3.8,1500.0,0
234076,3.7,1190.0,0
234076,4.0,1430.0,1
234076,3.5,1500.0,0.5
234076,3.87,1310.0,0
234076,3.9,1460.0,0
234076,4.0,1570.0,0
234076,3.6,1450.0,1
234076,4.0,1350.0,1
234076,4.0,1460.0,0
234076,3.85,1530.0,0
234076,4.0,1520.0,0.5
234076,3.7,1350.0,0
234076,3.7,1360.0,0
234076,4.0,1480.0,0
234076,3.9,1380.0,1
234076,4.0,1380.0,0
234076,4.0,1500.0,0.5
234076,3.2,1480.0,1
234076,3.8,1430.0,0
234076,3.97,1590.0,0.5
234076,3.9,1470.0,0.5
234076,4.0,1540.0,0
234076,3.7,1430.0,0.5
234076,4.0,1540.0,1
234076,3.9,1280.0,0
234076,3.39,1460.0,0
234076,3.98,1440.0,1
234076,4.0,1540.0,1
234076,4.0,1500.0,0
234076,3.7,1460.0,0.5
234076,4.0,1300.0,0
234076,3.9,1450.0,0.5
234076,3.3,1180.0,1
234076,4.0,1540.0,1
234076,3.65,1250.0,1
234076,3.76,1440.0,0
234076,3.78,1500.0,1
234076,4.0,1540.0,1
234076,3.9,1570.0,1
234076,3.91,1510.0,1
234076,3.6,1310.0,0
234076,3.91,1590.0,0
234076,4.0,1510.0,1
234076,4.0,1550.0,1
234076,4.0,1540.0,0
234076,3.95,1500.0,1
234076,3.82,1570.0,0.5
145637,3.67,1480.0,1
145637,3.9,1310.0,1
145637,3.06,1440.0,0
145637,3.67,1340.0,1
145637,3.88,1500.0,1
145637,4.0,1480.0,0
145637,4.0,1540.0,0
145637,3.43,1130.0,1
145637,3.96,1550.0,1
145637,4.0,1500.0,1
145637,3.7,1550.0,0
145637,3.91,1510.0,1
145637,3.96,1490.0,0.5
145637,3.75,1210.0,1
145637,3.75,1500.0,1
145637,3.93,1460.0,1
145637,4.0,1460.0,1
145637,3.875,1500.0,1
145637,4.0,1330.0,0
145637,3.98,1410.0,0
145637,3.6,1390.0,0
145637,4.0,1570.0,1
145637,4.0,1500.0,1
145637,3.6,1340.0,0
145637,3.63,1220.0,1
145637,4.0,1540.0,1
145637,3.88,1540.0,1
145637,3.97,1470.0,1
145637,4.0,1540.0,1
145637,3.83,1340.0,1
145637,3.95,1500.0,1
145637,3.7,1340.0,1
145637,3.4,1280.0,0
145637,3.8,1410.0,1
145637,3.7,1360.0,0
145637,3.98,1560.0,1
145637,3.96,1590.0,1
145637,3.66,1330.0,0
145637,3.8,1410.0,1
145637,3.9,1460.0,1
145637,3.9,1470.0,1
145637,4.0,1440.0,1
145637,4.0,1400.0,1
145637,4.0,1470.0,1
145637,3.61,1080.0,1
145637,3.99,1310.0,1
145637,3.95,1430.0,1
145637,4.0,1560.0,1
145637,4.0,1560.0,1
145637,3.85,1490.0,1
145637,4.0,1590.0,0
145637,3.9,1460.0,0
145637,3.3,1460.0,1
145637,3.9,1450.0,1
145637,4.0,1470.0,1
145637,3.9,1560.0,1
145637,4.0,1260.0,1
145637,3.9,1160.0,1
145637,3.85,1480.0,0.5
145637,4.0,1540.0,1
145637,4.0,1430.0,0
145637,4.0,1450.0,1
145637,3.9,1500.0,1
145637,4.0,1590.0,1
145637,4.0,1600.0,1
145637,4.0,1480.0,0.5
145637,4.0,1520.0,0.5
145637,3.7,1540.0,1
145637,3.82,1530.0,0.5
145637,3.6,1440.0,0
145637,3.78,1460.0,1
145637,3.1,1480.0,1
145637,3.93,1590.0,1
145637,4.0,1330.0,1
145637,3.92,1460.0,1
145637,3.98,1580.0,1
145637,3.73,1420.0,0
145637,4.0,1080.0,0
145637,3.9,1490.0,1
145637,4.0,1580.0,1
145637,3.97,1530.0,1
145637,4.0,1550.0,1
145637,3.9,1550.0,1
145637,3.3,1480.0,1
145637,3.9,1530.0,1
145637,3.99,1370.0,1
145637,4.0,1540.0,0
145637,3.87,1540.0,0
145637,3.8,1370.0,1
145637,3.6,1410.0,1
145637,3.84,1500.0,1
145637,3.8,1410.0,1
145637,3.91,1490.0,1
145637,4.0,1490.0,1
145637,3.1,1440.0,0.5
145637,4.0,1460.0,1
145637,3.95,1540.0,1
145637,3.89,1470.0,1
145637,4.0,1340.0,1
145637,4.0,1540.0,0.5
145637,3.84,1460.0,1
145637,4.0,1380.0,1
145637,3.45,1460.0,1
145637,4.0,1460.0,1
145637,3.8,1430.0,1
145637,3.25,1200.0,0
145637,3.91,1560.0,1
145637,4.0,1510.0,0
145637,3.92,1240.0,1
145637,3.9,1430.0,1
145637,4.0,1540.0,1
145637,3.6,1330.0,1
145637,3.9,1540.0,1
145637,3.65,1340.0,1
145637,3.71,1480.0,1
145637,3.84,1430.0,0
145637,3.8,1400.0,1
145637,4.0,1500.0,1
145637,4.0,1480.0,1
145637,3.8,1390.0,1
145637,3.2,1370.0,0
145637,4.0,1500.0,1
145637,3.6,1390.0,0
145637,3.6,1500.0,1
145637,3.92,1500.0,1
145637,3.94,1470.0,0
145637,4.0,1550.0,1
145637,3.9,1560.0,1
145637,3.94,1460.0,1
145637,4.0,1500.0,0.5
145637,3.8,1370.0,1
145637,3.2,1250.0,0.5
145637,3.58,1420.0,1
145637,3.7,1350.0,1
145637,3.76,1250.0,0.5
145637,3.7,1500.0,1
145637,3.3,1400.0,1
145637,3.4,1040.0,1
145637,3.8,1280.0,0
145637,3.9,1410.0,0
145637,3.2,1370.0,0.5
145637,3.7,1110.0,1
145637,3.83,1500.0,1
145637,3.95,1540.0,1
145637,3.8,1400.0,1
145637,3.5,1220.0,0
145637,4.0,1330.0,1
145637,3.5,1350.0,1
145637,3.9,1480.0,1
145637,4.0,1560.0,1
145637,4.0,1540.0,1
145637,3.85,1350.0,1
145637,3.8,1430.0,1
145637,3.9,1370.0,1
145637,3.8,1500.0,1
145637,3.96,1300.0,1
145637,3.7,1460.0,0.5
145637,3.88,1580.0,1
145637,3.6,1360.0,0
145637,3.8,1540.0,0.5
145637,3.7,1510.0,1
145637,3.7,1210.0,1
145637,4.0,1520.0,1
145637,3.77,1500.0,1
145637,4.0,1330.0,1
145637,3.5,1350.0,0
145637,3.82,1550.0,1
145637,4.0,1450.0,1
145637,4.0,1570.0,1
145637,3.9,1540.0,1
145637,4.0,1430.0,1
145637,3.5,1300.0,1
145637,4.0,1590.0,1
145637,4.0,1200.0,1
145637,4.0,1590.0,1
145637,3.9,1440.0,1
145637,4.0,1340.0,1
145637,4.0,1460.0,0.5
145637,3.85,1550.0,1
145637,3.67,1540.0,1
145637,3.9,1350.0,0
145637,3.7,1110.0,1
145637,3.96,1270.0,1
145637,4.0,1400.0,0
145637,3.98,1510.0,1
145637,3.8,1540.0,1
145637,3.75,1240.0,1
145637,4.0,1470.0,1
145637,3.5,1540.0,0
145637,3.6,1520.0,1
145637,4.0,1460.0,1
145637,3.8,1470.0,1
145637,3.8,1440.0,1
145637,3.78,1550.0,1
145637,4.0,1540.0,1
145637,3.9,1510.0,1
145637,4.0,1530.0,0
145637,3.83,1400.0,1
145637,3.97,1430.0,1
145637,4.0,1400.0,1
145637,3.5,1380.0,0
145637,3.72,1410.0,1
145637,4.0,1420.0,1
145637,3.6,1500.0,1
145637,3.8,1340.0,1
145637,3.8,1390.0,1
145637,3.6,1360.0,1
145637,3.75,1370.0,1
145637,3.9,1430.0,1
145637,3.8,1500.0,1
145637,4.0,1580.0,1
145637,3.98,1590.0,1
145637,4.0,1450.0,1
